res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
0,16,2,26,12,2005,0,4,10,12,5,7,9,4,11,12,0,0,0,0
0,11,1,26,12,2005,0,1,8,18,0,11,4,10,16,10,3,2,1,0
2,1,11,26,12,2005,1,0,18,8,11,0,10,4,10,16,2,3,0,1
2,12,17,26,12,2005,3,2,15,9,11,4,10,4,16,16,1,3,0,0
0,17,12,26,12,2005,2,3,9,15,4,11,4,10,16,16,3,1,0,0
2,22,26,26,12,2005,2,0,21,2,11,2,7,4,9,13,1,0,0,1
0,26,22,26,12,2005,0,2,2,21,2,11,4,7,13,9,0,1,1,0
2,24,41,26,12,2005,3,0,17,5,9,3,8,2,13,6,1,0,0,0
0,41,24,26,12,2005,0,3,5,17,3,9,2,8,6,13,0,1,0,0
0,25,5,26,12,2005,0,2,8,7,5,4,2,3,14,16,4,2,0,0
2,5,25,26,12,2005,2,0,7,8,4,5,3,2,16,14,2,4,0,0
1,30,42,26,12,2005,1,1,11,14,9,4,6,5,14,10,3,1,1,0
1,42,30,26,12,2005,1,1,14,11,4,9,5,6,10,14,1,3,0,1
1,37,7,26,12,2005,0,0,11,8,7,1,1,4,16,12,1,3,0,0
1,7,37,26,12,2005,0,0,8,11,1,7,4,1,12,16,3,1,0,0
2,39,4,26,12,2005,2,0,9,7,4,4,9,8,19,17,4,1,0,1
0,4,39,26,12,2005,0,2,7,9,4,4,8,9,17,19,1,4,1,0
2,43,23,26,12,2005,4,3,10,21,5,14,2,9,8,9,0,0,0,0
0,23,43,26,12,2005,3,4,21,10,14,5,9,2,9,8,0,0,0,0
2,1,30,28,12,2005,4,0,6,6,4,4,3,1,12,13,0,1,0,0
0,30,1,28,12,2005,0,4,6,6,4,4,1,3,13,12,1,0,0,0
1,4,24,28,12,2005,2,2,11,11,5,5,4,4,13,13,0,0,0,0
1,24,4,28,12,2005,2,2,11,11,5,5,4,4,13,13,0,0,0,0
0,16,22,28,12,2005,1,3,10,12,6,5,5,2,23,20,4,2,2,0
2,22,16,28,12,2005,3,1,12,10,5,6,2,5,20,23,2,4,0,2
1,17,2,28,12,2005,3,3,6,9,3,4,6,10,13,12,0,4,0,0
1,2,17,28,12,2005,3,3,9,6,4,3,10,6,12,13,4,0,0,0
0,23,12,28,12,2005,0,1,5,11,2,4,1,4,20,12,1,1,0,0
2,12,23,28,12,2005,1,0,11,5,4,2,4,1,12,20,1,1,0,0
2,41,39,28,12,2005,2,0,6,7,5,7,4,3,16,12,0,0,0,0
0,39,41,28,12,2005,0,2,7,6,7,5,3,4,12,16,0,0,0,0
0,42,43,28,12,2005,0,2,4,8,1,4,5,3,14,15,1,1,0,0
2,43,42,28,12,2005,2,0,8,4,4,1,3,5,15,14,1,1,0,0
1,2,1,31,12,2005,0,0,11,10,5,3,10,1,19,11,1,1,0,0
1,1,2,31,12,2005,0,0,10,11,3,5,1,10,11,19,1,1,0,0
2,11,42,31,12,2005,2,0,14,8,7,3,6,13,15,8,1,0,0,0
0,42,11,31,12,2005,0,2,8,14,3,7,13,6,8,15,0,1,0,0
2,12,4,31,12,2005,2,0,12,9,8,3,5,4,11,8,1,0,0,0
0,4,12,31,12,2005,0,2,9,12,3,8,4,5,8,11,0,1,0,0
2,22,41,31,12,2005,1,0,27,4,13,0,10,1,8,12,0,0,0,0
0,41,22,31,12,2005,0,1,4,27,0,13,1,10,12,8,0,0,0,0
2,24,7,31,12,2005,4,1,18,4,9,2,7,1,9,22,2,5,0,0
0,7,24,31,12,2005,1,4,4,18,2,9,1,7,22,9,5,2,0,0
1,25,23,31,12,2005,0,0,12,8,4,3,4,7,6,12,0,1,0,0
1,23,25,31,12,2005,0,0,8,12,3,4,7,4,12,6,1,0,0,0
2,30,17,31,12,2005,1,0,17,9,7,4,8,8,14,7,1,2,0,0
0,17,30,31,12,2005,0,1,9,17,4,7,8,8,7,14,2,1,0,0
0,37,16,31,12,2005,0,1,13,9,6,5,8,5,6,7,1,1,0,0
2,16,37,31,12,2005,1,0,9,13,5,6,5,8,7,6,1,1,0,0
2,39,26,31,12,2005,2,0,13,9,3,4,5,3,13,11,0,1,0,0
0,26,39,31,12,2005,0,2,9,13,4,3,3,5,11,13,1,0,0,0
0,43,5,31,12,2005,0,3,9,13,4,7,2,7,9,13,1,1,0,0
2,5,43,31,12,2005,3,0,13,9,7,4,7,2,13,9,1,1,0,0
2,4,43,02,01,2006,2,0,8,6,4,2,8,3,9,16,1,2,0,0
0,43,4,02,01,2006,0,2,6,8,2,4,3,8,16,9,2,1,0,0
2,5,30,02,01,2006,2,1,12,8,7,4,4,6,11,12,1,4,0,0
0,30,5,02,01,2006,1,2,8,12,4,7,6,4,12,11,4,1,0,0
1,7,22,02,01,2006,2,2,12,15,7,7,3,5,16,14,2,3,0,0
1,22,7,02,01,2006,2,2,15,12,7,7,5,3,14,16,3,2,0,0
2,16,11,02,01,2006,3,1,13,11,6,4,5,2,13,14,0,2,0,0
0,11,16,02,01,2006,1,3,11,13,4,6,2,5,14,13,2,0,0,0
2,17,37,02,01,2006,2,1,12,10,9,7,6,6,9,14,2,2,0,1
0,37,17,02,01,2006,1,2,10,12,7,9,6,6,14,9,2,2,1,0
1,26,25,02,01,2006,2,2,10,8,5,3,5,2,14,13,0,2,0,0
1,25,26,02,01,2006,2,2,8,10,3,5,2,5,13,14,2,0,0,0
0,41,2,02,01,2006,1,2,9,13,5,7,7,6,9,13,2,3,0,0
2,2,41,02,01,2006,2,1,13,9,7,5,6,7,13,9,3,2,0,0
0,42,12,02,01,2006,1,3,6,17,3,10,2,5,10,11,1,3,0,0
2,12,42,02,01,2006,3,1,17,6,10,3,5,2,11,10,3,1,0,0
1,1,24,03,01,2006,0,0,8,16,5,6,6,9,17,13,2,3,0,0
1,24,1,03,01,2006,0,0,16,8,6,5,9,6,13,17,3,2,0,0
0,23,39,04,01,2006,0,2,13,8,3,2,12,8,8,11,2,2,0,0
2,39,23,04,01,2006,2,0,8,13,2,3,8,12,11,8,2,2,0,0
2,1,25,14,01,2006,7,0,24,5,17,2,4,6,12,14,1,2,0,1
0,25,1,14,01,2006,0,7,5,24,2,17,6,4,14,12,2,1,1,0
0,2,42,14,01,2006,1,2,14,10,8,7,4,10,15,21,1,3,0,0
2,42,2,14,01,2006,2,1,10,14,7,8,10,4,21,15,3,1,0,0
1,5,7,14,01,2006,0,0,18,3,3,1,11,1,21,16,2,5,0,1
1,7,5,14,01,2006,0,0,3,18,1,3,1,11,16,21,5,2,1,0
2,11,4,14,01,2006,2,0,11,14,4,5,2,7,16,12,0,0,0,0
0,4,11,14,01,2006,0,2,14,11,5,4,7,2,12,16,0,0,0,0
2,17,26,14,01,2006,1,0,12,6,5,4,5,10,9,13,0,2,0,0
0,26,17,14,01,2006,0,1,6,12,4,5,10,5,13,9,2,0,0,0
2,22,39,14,01,2006,1,0,16,6,12,2,10,7,8,12,0,1,0,1
0,39,22,14,01,2006,0,1,6,16,2,12,7,10,12,8,1,0,1,0
2,23,24,14,01,2006,3,1,12,13,7,4,3,3,19,18,2,1,0,1
0,24,23,14,01,2006,1,3,13,12,4,7,3,3,18,19,1,2,1,0
0,30,16,14,01,2006,0,1,14,9,8,3,4,8,21,13,2,2,0,0
2,16,30,14,01,2006,1,0,9,14,3,8,8,4,13,21,2,2,0,0
0,37,12,15,01,2006,1,2,10,21,7,13,4,3,13,8,1,2,0,1
2,12,37,15,01,2006,2,1,21,10,13,7,3,4,8,13,2,1,1,0
0,43,41,15,01,2006,0,1,27,7,12,6,6,5,14,16,0,3,0,1
2,41,43,15,01,2006,1,0,7,27,6,12,5,6,16,14,3,0,1,0
2,4,30,21,01,2006,5,0,9,10,6,4,7,2,11,23,1,1,0,0
0,30,4,21,01,2006,0,5,10,9,4,6,2,7,23,11,1,1,0,0
2,7,23,21,01,2006,2,0,11,9,6,2,4,5,8,17,2,2,0,0
0,23,7,21,01,2006,0,2,9,11,2,6,5,4,17,8,2,2,0,0
2,16,1,21,01,2006,1,0,9,14,3,5,5,6,19,17,4,2,0,1
0,1,16,21,01,2006,0,1,14,9,5,3,6,5,17,19,2,4,1,0
0,25,43,21,01,2006,2,3,7,16,4,10,8,8,9,11,0,2,0,0
2,43,25,21,01,2006,3,2,16,7,10,4,8,8,11,9,2,0,0,0
0,26,5,21,01,2006,0,1,12,6,3,2,4,4,12,12,0,2,0,0
2,5,26,21,01,2006,1,0,6,12,2,3,4,4,12,12,2,0,0,0
1,39,2,21,01,2006,0,0,21,4,13,1,9,2,10,15,0,2,0,1
1,2,39,21,01,2006,0,0,4,21,1,13,2,9,15,10,2,0,1,0
0,41,37,21,01,2006,0,1,10,7,5,2,6,2,13,16,0,3,0,0
2,37,41,21,01,2006,1,0,7,10,2,5,2,6,16,13,3,0,0,0
1,12,11,22,01,2006,1,1,12,9,7,5,6,0,10,13,2,1,1,0
1,11,12,22,01,2006,1,1,9,12,5,7,0,6,13,10,1,2,0,1
2,24,22,22,01,2006,1,0,7,11,4,7,1,2,15,17,2,3,0,0
0,22,24,22,01,2006,0,1,11,7,7,4,2,1,17,15,3,2,0,0
2,42,17,23,01,2006,2,1,9,12,5,6,4,7,16,12,2,2,0,0
0,17,42,23,01,2006,1,2,12,9,6,5,7,4,12,16,2,2,0,0
1,11,41,31,01,2006,0,0,12,12,9,6,3,5,8,18,2,4,1,0
1,41,11,31,01,2006,0,0,12,12,6,9,5,3,18,8,4,2,0,1
2,17,39,31,01,2006,1,0,12,7,8,3,3,9,9,11,1,3,0,1
0,39,17,31,01,2006,0,1,7,12,3,8,9,3,11,9,3,1,1,0
0,37,25,31,01,2006,0,3,14,7,7,4,2,5,18,9,1,1,0,0
2,25,37,31,01,2006,3,0,7,14,4,7,5,2,9,18,1,1,0,0
1,43,16,31,01,2006,1,1,14,8,6,6,5,5,15,15,1,1,1,1
1,16,43,31,01,2006,1,1,8,14,6,6,5,5,15,15,1,1,1,1
0,1,42,01,02,2006,2,3,16,4,10,4,12,2,6,15,1,1,0,0
2,42,1,01,02,2006,3,2,4,16,4,10,2,12,15,6,1,1,0,0
1,2,12,01,02,2006,1,1,6,11,2,5,5,4,6,15,1,3,0,0
1,12,2,01,02,2006,1,1,11,6,5,2,4,5,15,6,3,1,0,0
2,5,24,01,02,2006,4,3,7,12,4,6,2,2,23,17,3,3,0,1
0,24,5,01,02,2006,3,4,12,7,6,4,2,2,17,23,3,3,1,0
1,22,4,01,02,2006,1,1,24,3,10,2,11,3,13,12,0,0,0,1
1,4,22,01,02,2006,1,1,3,24,2,10,3,11,12,13,0,0,1,0
2,23,26,01,02,2006,3,0,14,4,8,1,3,3,13,10,1,1,0,0
0,26,23,01,02,2006,0,3,4,14,1,8,3,3,10,13,1,1,0,0
1,30,7,01,02,2006,1,1,13,8,5,2,6,4,12,9,0,0,0,0
1,7,30,01,02,2006,1,1,8,13,2,5,4,6,9,12,0,0,0,0
0,4,1,04,02,2006,0,2,13,9,5,6,6,6,18,21,2,3,1,0
2,1,4,04,02,2006,2,0,9,13,6,5,6,6,21,18,3,2,0,1
1,7,43,04,02,2006,1,1,12,7,9,4,4,1,12,12,0,4,0,0
1,43,7,04,02,2006,1,1,7,12,4,9,1,4,12,12,4,0,0,0
2,16,23,04,02,2006,1,0,10,7,5,3,9,5,13,19,0,3,0,1
0,23,16,04,02,2006,0,1,7,10,3,5,5,9,19,13,3,0,1,0
2,24,17,04,02,2006,4,2,21,10,14,7,8,5,10,14,4,2,0,0
0,17,24,04,02,2006,2,4,10,21,7,14,5,8,14,10,2,4,0,0
0,25,2,04,02,2006,0,4,9,10,4,5,6,5,14,12,3,1,0,0
2,2,25,04,02,2006,4,0,10,9,5,4,5,6,12,14,1,3,0,0
2,26,30,04,02,2006,2,0,14,3,10,1,7,1,9,8,0,1,0,0
0,30,26,04,02,2006,0,2,3,14,1,10,1,7,8,9,1,0,0,0
2,41,5,04,02,2006,2,0,9,10,5,4,4,7,16,10,1,1,0,0
0,5,41,04,02,2006,0,2,10,9,4,5,7,4,10,16,1,1,0,0
2,42,37,04,02,2006,2,0,11,7,7,3,6,5,13,11,1,3,0,1
0,37,42,04,02,2006,0,2,7,11,3,7,5,6,11,13,3,1,1,0
2,12,22,05,02,2006,2,0,10,12,6,2,5,5,14,17,1,2,0,1
0,22,12,05,02,2006,0,2,12,10,2,6,5,5,17,14,2,1,1,0
2,39,11,05,02,2006,3,1,14,7,10,5,5,2,13,13,0,3,0,0
0,11,39,05,02,2006,1,3,7,14,5,10,2,5,13,13,3,0,0,0
2,11,22,08,02,2006,2,0,6,13,2,5,1,10,12,13,2,2,0,0
0,22,11,08,02,2006,0,2,13,6,5,2,10,1,13,12,2,2,0,0
1,1,7,11,02,2006,1,1,16,5,10,3,8,6,14,12,2,2,0,0
1,7,1,11,02,2006,1,1,5,16,3,10,6,8,12,14,2,2,0,0
0,2,26,11,02,2006,1,2,13,9,7,6,11,7,23,20,4,2,0,1
2,26,2,11,02,2006,2,1,9,13,6,7,7,11,20,23,2,4,1,0
2,16,5,11,02,2006,1,0,5,18,2,5,6,10,8,14,4,2,1,0
0,5,16,11,02,2006,0,1,18,5,5,2,10,6,14,8,2,4,0,1
2,17,41,11,02,2006,6,1,11,11,7,6,4,7,19,14,3,2,0,0
0,41,17,11,02,2006,1,6,11,11,6,7,7,4,14,19,2,3,0,0
2,25,12,11,02,2006,3,0,7,17,6,10,5,9,17,7,0,3,0,0
0,12,25,11,02,2006,0,3,17,7,10,6,9,5,7,17,3,0,0,0
0,30,24,11,02,2006,1,3,15,6,6,4,16,2,12,16,0,0,0,0
2,24,30,11,02,2006,3,1,6,15,4,6,2,16,16,12,0,0,0,0
0,43,22,11,02,2006,0,1,5,7,1,6,4,3,8,3,2,0,0,0
2,22,43,11,02,2006,1,0,7,5,6,1,3,4,3,8,0,2,0,0
2,23,11,12,02,2006,3,2,16,12,10,7,11,1,12,15,0,0,0,0
0,11,23,12,02,2006,2,3,12,16,7,10,1,11,15,12,0,0,0,0
1,37,39,12,02,2006,1,1,9,10,5,7,5,0,16,9,2,1,0,0
1,39,37,12,02,2006,1,1,10,9,7,5,0,5,9,16,1,2,0,0
2,42,4,13,02,2006,3,0,13,17,8,7,4,6,10,7,0,2,0,0
0,4,42,13,02,2006,0,3,17,13,7,8,6,4,7,10,2,0,0,0
2,22,1,14,02,2006,1,0,22,6,9,2,13,1,12,15,0,1,0,0
0,1,22,14,02,2006,0,1,6,22,2,9,1,13,15,12,1,0,0,0
2,5,37,15,02,2006,2,0,12,5,6,1,6,2,16,19,1,2,0,0
0,37,5,15,02,2006,0,2,5,12,1,6,2,6,19,16,2,1,0,0
1,39,43,19,02,2006,2,2,10,8,4,5,4,3,12,14,1,1,0,0
1,43,39,19,02,2006,2,2,8,10,5,4,3,4,14,12,1,1,0,0
1,26,11,22,02,2006,0,0,13,7,8,4,5,6,13,13,1,2,0,0
1,11,26,22,02,2006,0,0,7,13,4,8,6,5,13,13,2,1,0,0
2,4,37,25,02,2006,1,0,14,8,7,4,6,2,13,14,0,3,0,0
0,37,4,25,02,2006,0,1,8,14,4,7,2,6,14,13,3,0,0,0
2,5,1,25,02,2006,1,0,6,10,2,3,3,5,23,10,3,2,0,0
0,1,5,25,02,2006,0,1,10,6,3,2,5,3,10,23,2,3,0,0
1,11,2,25,02,2006,0,0,13,11,6,7,1,8,9,9,0,1,0,0
1,2,11,25,02,2006,0,0,11,13,7,6,8,1,9,9,1,0,0,0
2,12,30,25,02,2006,2,0,17,5,8,1,6,7,7,13,0,1,0,0
0,30,12,25,02,2006,0,2,5,17,1,8,7,6,13,7,1,0,0,0
2,26,16,25,02,2006,2,0,18,12,10,6,6,4,26,15,1,1,0,0
0,16,26,25,02,2006,0,2,12,18,6,10,4,6,15,26,1,1,0,0
2,7,17,26,02,2006,2,1,13,10,5,6,8,5,13,13,1,1,0,0
0,17,7,26,02,2006,1,2,10,13,6,5,5,8,13,13,1,1,0,0
2,22,23,26,02,2006,1,0,20,6,12,3,12,2,4,16,0,2,0,1
0,23,22,26,02,2006,0,1,6,20,3,12,2,12,16,4,2,0,1,0
0,41,25,26,02,2006,0,2,17,5,9,4,6,3,7,14,0,2,1,0
2,25,41,26,02,2006,2,0,5,17,4,9,3,6,14,7,2,0,0,1
2,2,30,04,03,2006,1,0,17,11,8,6,16,10,15,14,1,1,0,0
0,30,2,04,03,2006,0,1,11,17,6,8,10,16,14,15,1,1,0,0
0,17,1,04,03,2006,0,4,7,18,4,11,0,7,11,15,0,1,0,0
2,1,17,04,03,2006,4,0,18,7,11,4,7,0,15,11,1,0,0,0
1,22,11,04,03,2006,0,0,21,3,10,1,12,5,5,14,1,1,0,0
1,11,22,04,03,2006,0,0,3,21,1,10,5,12,14,5,1,1,0,0
2,25,4,04,03,2006,1,0,12,14,6,5,3,4,12,12,0,0,0,0
0,4,25,04,03,2006,0,1,14,12,5,6,4,3,12,12,0,0,0,0
2,26,7,04,03,2006,3,1,9,11,5,3,11,5,18,13,2,1,0,0
0,7,26,04,03,2006,1,3,11,9,3,5,5,11,13,18,1,2,0,0
0,41,12,04,03,2006,1,2,6,7,2,5,6,4,12,10,1,0,0,1
2,12,41,04,03,2006,2,1,7,6,5,2,4,6,10,12,0,1,1,0
1,42,16,04,03,2006,2,2,7,13,3,5,1,9,12,10,3,3,0,0
1,16,42,04,03,2006,2,2,13,7,5,3,9,1,10,12,3,3,0,0
2,23,37,05,03,2006,2,1,15,6,7,3,6,3,11,16,1,3,0,1
0,37,23,05,03,2006,1,2,6,15,3,7,3,6,16,11,3,1,1,0
2,39,5,05,03,2006,3,2,10,6,5,4,6,9,14,12,2,3,0,0
0,5,39,05,03,2006,2,3,6,10,4,5,9,6,12,14,3,2,0,0
0,43,24,06,03,2006,1,2,18,9,7,2,6,2,22,13,5,3,0,0
2,24,43,06,03,2006,2,1,9,18,2,7,2,6,13,22,3,5,0,0
1,4,41,11,03,2006,1,1,6,10,1,4,6,11,12,22,2,3,0,0
1,41,4,11,03,2006,1,1,10,6,4,1,11,6,22,12,3,2,0,0
2,5,2,11,03,2006,2,0,12,12,5,5,3,6,10,16,0,1,0,0
0,2,5,11,03,2006,0,2,12,12,5,5,6,3,16,10,1,0,0,0
2,7,42,11,03,2006,4,1,19,9,10,5,7,6,12,18,1,5,0,0
0,42,7,11,03,2006,1,4,9,19,5,10,6,7,18,12,5,1,0,0
2,12,39,11,03,2006,2,1,13,4,10,3,4,4,11,16,2,0,0,0
0,39,12,11,03,2006,1,2,4,13,3,10,4,4,16,11,0,2,0,0
2,16,17,11,03,2006,3,1,15,8,7,3,8,4,15,12,2,2,0,0
0,17,16,11,03,2006,1,3,8,15,3,7,4,8,12,15,2,2,0,0
2,30,23,11,03,2006,2,1,12,9,5,4,8,1,11,7,0,0,0,0
0,23,30,11,03,2006,1,2,9,12,4,5,1,8,7,11,0,0,0,0
0,37,43,11,03,2006,0,1,13,5,9,2,5,2,14,13,1,0,0,0
2,43,37,11,03,2006,1,0,5,13,2,9,2,5,13,14,0,1,0,0
2,1,22,12,03,2006,2,1,11,8,4,3,5,0,8,18,0,2,0,1
0,22,1,12,03,2006,1,2,8,11,3,4,0,5,18,8,2,0,1,0
2,11,25,12,03,2006,2,1,5,9,3,7,0,4,16,20,2,1,0,0
0,25,11,12,03,2006,1,2,9,5,7,3,4,0,20,16,1,2,0,0
2,24,26,12,03,2006,2,0,28,5,12,2,5,7,6,11,0,1,0,0
0,26,24,12,03,2006,0,2,5,28,2,12,7,5,11,6,1,0,0,0
2,22,17,15,03,2006,5,1,19,8,10,4,8,2,8,12,0,3,0,0
0,17,22,15,03,2006,1,5,8,19,4,10,2,8,12,8,3,0,0,0
2,1,11,18,03,2006,3,0,16,2,9,1,8,1,6,10,0,1,0,0
0,11,1,18,03,2006,0,3,2,16,1,9,1,8,10,6,1,0,0,0
0,4,39,18,03,2006,0,2,6,9,4,6,10,4,11,9,2,0,0,0
2,39,4,18,03,2006,2,0,9,6,6,4,4,10,9,11,0,2,0,0
2,5,25,18,03,2006,3,2,5,7,3,5,6,4,11,11,3,3,1,0
0,25,5,18,03,2006,2,3,7,5,5,3,4,6,11,11,3,3,0,1
2,7,37,18,03,2006,2,0,16,6,7,3,7,6,9,18,1,4,0,0
0,37,7,18,03,2006,0,2,6,16,3,7,6,7,18,9,4,1,0,0
2,16,2,18,03,2006,4,1,12,9,7,7,4,9,6,11,1,3,0,0
0,2,16,18,03,2006,1,4,9,12,7,7,9,4,11,6,3,1,0,0
0,23,43,18,03,2006,0,1,7,10,1,4,6,7,12,14,2,0,0,0
2,43,23,18,03,2006,1,0,10,7,4,1,7,6,14,12,0,2,0,0
0,41,24,18,03,2006,1,2,8,20,3,9,6,8,12,12,1,3,0,0
2,24,41,18,03,2006,2,1,20,8,9,3,8,6,12,12,3,1,0,0
0,42,30,18,03,2006,2,4,13,12,6,8,5,4,13,12,1,1,0,0
2,30,42,18,03,2006,4,2,12,13,8,6,4,5,12,13,1,1,0,0
2,17,12,19,03,2006,1,0,7,10,4,4,0,16,12,13,1,4,0,1
0,12,17,19,03,2006,0,1,10,7,4,4,16,0,13,12,4,1,1,0
0,26,22,19,03,2006,1,3,8,12,4,6,2,1,21,18,2,3,1,0
2,22,26,19,03,2006,3,1,12,8,6,4,1,2,18,21,3,2,0,1
1,2,17,25,03,2006,0,0,10,9,6,3,8,4,11,8,0,0,0,0
1,17,2,25,03,2006,0,0,9,10,3,6,4,8,8,11,0,0,0,0
2,12,23,25,03,2006,2,0,19,5,10,4,11,1,5,10,1,3,0,1
0,23,12,25,03,2006,0,2,5,19,4,10,1,11,10,5,3,1,1,0
2,22,16,25,03,2006,3,1,17,8,10,5,5,3,12,25,3,7,1,1
0,16,22,25,03,2006,1,3,8,17,5,10,3,5,25,12,7,3,1,1
0,37,5,25,03,2006,0,1,10,7,6,4,4,4,12,17,4,1,0,0
2,5,37,25,03,2006,1,0,7,10,4,6,4,4,17,12,1,4,0,0
0,43,42,25,03,2006,1,2,12,5,8,3,4,1,10,20,3,0,0,0
2,42,43,25,03,2006,2,1,5,12,3,8,1,4,20,10,0,3,0,0
2,11,26,26,03,2006,3,1,11,15,5,8,5,5,12,13,1,1,0,0
0,26,11,26,03,2006,1,3,15,11,8,5,5,5,13,12,1,1,0,0
2,24,4,26,03,2006,3,0,8,7,5,5,2,9,14,11,0,3,0,0
0,4,24,26,03,2006,0,3,7,8,5,5,9,2,11,14,3,0,0,0
2,25,7,26,03,2006,4,3,15,11,10,6,1,6,11,12,2,2,0,0
0,7,25,26,03,2006,3,4,11,15,6,10,6,1,12,11,2,2,0,0
2,39,41,27,03,2006,2,1,11,13,8,8,6,5,10,14,0,2,0,0
0,41,39,27,03,2006,1,2,13,11,8,8,5,6,14,10,2,0,0,0
2,24,42,29,03,2006,1,0,23,9,13,3,3,6,10,12,0,0,0,0
0,42,24,29,03,2006,0,1,9,23,3,13,6,3,12,10,0,0,0,0
2,1,2,01,04,2006,5,0,20,9,16,4,8,8,9,11,0,1,0,0
0,2,1,01,04,2006,0,5,9,20,4,16,8,8,11,9,1,0,0,0
1,4,12,01,04,2006,0,0,4,13,1,4,2,8,11,6,0,0,0,0
1,12,4,01,04,2006,0,0,13,4,4,1,8,2,6,11,0,0,0,0
0,7,24,01,04,2006,1,2,7,14,2,10,3,5,17,11,1,2,0,0
2,24,7,01,04,2006,2,1,14,7,10,2,5,3,11,17,2,1,0,0
1,16,37,01,04,2006,2,2,16,16,8,8,4,4,8,10,0,0,0,0
1,37,16,01,04,2006,2,2,16,16,8,8,4,4,10,8,0,0,0,0
0,17,30,01,04,2006,1,3,10,10,4,7,7,8,9,16,2,2,1,0
2,30,17,01,04,2006,3,1,10,10,7,4,8,7,16,9,2,2,0,1
2,26,39,01,04,2006,3,1,14,10,11,5,5,3,11,12,2,3,0,1
0,39,26,01,04,2006,1,3,10,14,5,11,3,5,12,11,3,2,1,0
0,41,22,01,04,2006,0,2,8,13,4,4,1,4,11,8,0,0,0,0
2,22,41,01,04,2006,2,0,13,8,4,4,4,1,8,11,0,0,0,0
0,23,25,02,04,2006,0,1,9,16,2,9,2,9,15,17,0,1,0,0
2,25,23,02,04,2006,1,0,16,9,9,2,9,2,17,15,1,0,0,0
1,42,11,02,04,2006,0,0,16,8,7,2,12,8,9,6,0,1,0,0
1,11,42,02,04,2006,0,0,8,16,2,7,8,12,6,9,1,0,0,0
1,5,43,03,04,2006,1,1,11,12,5,4,12,3,13,19,0,2,0,0
1,43,5,03,04,2006,1,1,12,11,4,5,3,12,19,13,2,0,0,0
2,4,7,04,04,2006,1,0,7,8,2,1,5,2,12,7,1,0,0,0
0,7,4,04,04,2006,0,1,8,7,1,2,2,5,7,12,0,1,0,0
1,11,16,08,04,2006,0,0,9,7,4,3,6,4,16,16,0,2,0,0
1,16,11,08,04,2006,0,0,7,9,3,4,4,6,16,16,2,0,0,0
1,30,5,08,04,2006,2,2,22,4,12,3,7,3,12,10,1,3,0,0
1,5,30,08,04,2006,2,2,4,22,3,12,3,7,10,12,3,1,0,0
2,39,23,08,04,2006,2,1,23,14,19,6,8,5,4,16,0,3,0,0
0,23,39,08,04,2006,1,2,14,23,6,19,5,8,16,4,3,0,0,0
1,43,4,08,04,2006,1,1,13,11,6,5,13,7,16,9,0,2,0,0
1,4,43,08,04,2006,1,1,11,13,5,6,7,13,9,16,2,0,0,0
1,2,41,09,04,2006,0,0,6,7,3,4,6,10,15,10,1,2,0,0
1,41,2,09,04,2006,0,0,7,6,4,3,10,6,10,15,2,1,0,0
2,12,42,09,04,2006,4,1,14,6,5,4,5,5,7,14,0,2,1,0
0,42,12,09,04,2006,1,4,6,14,4,5,5,5,14,7,2,0,0,1
2,22,7,09,04,2006,1,0,17,7,7,4,3,2,6,6,1,1,0,0
0,7,22,09,04,2006,0,1,7,17,4,7,2,3,6,6,1,1,0,0
2,24,1,09,04,2006,2,0,14,10,8,3,5,3,16,16,3,1,0,0
0,1,24,09,04,2006,0,2,10,14,3,8,3,5,16,16,1,3,0,0
0,25,26,09,04,2006,1,2,13,14,8,5,6,5,14,21,2,4,0,0
2,26,25,09,04,2006,2,1,14,13,5,8,5,6,21,14,4,2,0,0
1,30,1,12,04,2006,1,1,10,9,4,3,3,10,9,9,1,1,0,0
1,1,30,12,04,2006,1,1,9,10,3,4,10,3,9,9,1,1,0,0
1,24,37,14,04,2006,0,0,24,12,11,3,16,2,6,13,0,1,0,0
1,37,24,14,04,2006,0,0,12,24,3,11,2,16,13,6,1,0,0,0
2,1,41,15,04,2006,3,1,16,8,10,1,5,1,8,6,2,1,0,0
0,41,1,15,04,2006,1,3,8,16,1,10,1,5,6,8,1,2,0,0
0,7,12,15,04,2006,0,2,7,5,4,3,4,1,19,15,3,3,1,0
2,12,7,15,04,2006,2,0,5,7,3,4,1,4,15,19,3,3,0,1
0,16,39,15,04,2006,0,1,8,10,4,6,7,9,16,9,2,1,0,0
2,39,16,15,04,2006,1,0,10,8,6,4,9,7,9,16,1,2,0,0
2,17,11,15,04,2006,2,1,6,10,4,7,2,12,12,16,0,0,0,0
0,11,17,15,04,2006,1,2,10,6,7,4,12,2,16,12,0,0,0,0
2,26,43,15,04,2006,3,1,11,13,8,5,7,1,13,16,2,3,0,0
0,43,26,15,04,2006,1,3,13,11,5,8,1,7,16,13,3,2,0,0
2,30,25,15,04,2006,1,0,16,12,11,8,7,5,12,10,0,0,0,0
0,25,30,15,04,2006,0,1,12,16,8,11,5,7,10,12,0,0,0,0
2,42,23,15,04,2006,1,0,8,6,6,2,9,3,18,11,0,2,0,0
0,23,42,15,04,2006,0,1,6,8,2,6,3,9,11,18,2,0,0,0
2,2,4,16,04,2006,3,1,9,12,7,8,5,5,22,12,4,3,0,0
