res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
2,24,12,28,10,2012,3,2,15,14,7,11,6,8,11,13,2,2,0,2
1,16,22,28,10,2012,2,2,17,12,8,5,9,5,16,18,4,3,0,0
1,22,16,28,10,2012,2,2,12,17,5,8,5,9,18,16,3,4,0,0
2,26,41,28,10,2012,2,1,10,8,6,4,6,4,13,7,3,2,0,0
0,41,26,28,10,2012,1,2,8,10,4,6,4,6,7,13,2,3,0,0
0,35,39,28,10,2012,1,2,11,11,6,4,2,3,14,8,0,3,0,0
2,39,35,28,10,2012,2,1,11,11,4,6,3,2,8,14,3,0,0,0
1,17,16,3,11,2012,2,2,8,26,5,15,5,9,16,9,3,1,0,0
1,16,17,3,11,2012,2,2,26,8,15,5,9,5,9,16,1,3,0,0
2,24,1,3,11,2012,2,1,11,7,7,3,6,1,13,13,5,3,0,1
0,1,24,3,11,2012,1,2,7,11,3,7,1,6,13,13,3,5,1,0
2,27,36,3,11,2012,1,0,12,8,8,3,9,1,11,13,1,5,0,0
0,36,27,3,11,2012,0,1,8,12,3,8,1,9,13,11,5,1,0,0
0,37,2,3,11,2012,0,1,11,9,1,6,6,7,10,17,2,3,0,0
2,2,37,3,11,2012,1,0,9,11,6,1,7,6,17,10,3,2,0,0
1,38,12,3,11,2012,1,1,9,11,7,7,8,6,12,9,4,1,0,0
1,12,38,3,11,2012,1,1,11,9,7,7,6,8,9,12,1,4,0,0
0,39,43,3,11,2012,0,1,13,7,10,4,9,3,10,11,1,1,0,0
2,43,39,3,11,2012,1,0,7,13,4,10,3,9,11,10,1,1,0,0
1,42,23,3,11,2012,0,0,6,18,1,8,3,7,11,12,3,0,0,0
1,23,42,3,11,2012,0,0,18,6,8,1,7,3,12,11,0,3,0,0
1,22,26,4,11,2012,1,1,20,10,12,3,14,3,10,13,0,1,0,1
1,26,22,4,11,2012,1,1,10,20,3,12,3,14,13,10,1,0,1,0
1,31,32,4,11,2012,1,1,23,18,12,8,8,8,11,15,0,2,0,0
1,32,31,4,11,2012,1,1,18,23,8,12,8,8,15,11,2,0,0,0
2,41,35,5,11,2012,2,0,16,9,6,5,8,6,6,12,1,0,0,0
0,35,41,5,11,2012,0,2,9,16,5,6,6,8,12,6,0,1,0,0
1,1,17,10,11,2012,3,3,15,9,9,5,8,6,12,10,1,2,0,0
1,17,1,10,11,2012,3,3,9,15,5,9,6,8,10,12,2,1,0,0
0,2,24,10,11,2012,2,3,10,16,7,7,5,6,12,7,1,1,0,0
2,24,2,10,11,2012,3,2,16,10,7,7,6,5,7,12,1,1,0,0
2,16,37,10,11,2012,2,1,16,6,10,4,6,2,14,14,1,3,0,0
0,37,16,10,11,2012,1,2,6,16,4,10,2,6,14,14,3,1,0,0
1,32,27,10,11,2012,0,0,7,10,3,3,10,3,9,16,0,1,0,0
1,27,32,10,11,2012,0,0,10,7,3,3,3,10,16,9,1,0,0,0
1,35,38,10,11,2012,1,1,11,5,5,3,10,6,11,10,2,2,0,0
1,38,35,10,11,2012,1,1,5,11,3,5,6,10,10,11,2,2,0,0
2,36,31,10,11,2012,1,0,10,17,5,8,5,5,11,16,2,3,0,0
0,31,36,10,11,2012,0,1,17,10,8,5,5,5,16,11,3,2,0,0
0,43,41,10,11,2012,1,2,14,7,6,4,5,8,9,13,1,4,0,0
2,41,43,10,11,2012,2,1,7,14,4,6,8,5,13,9,4,1,0,0
1,12,22,11,11,2012,1,1,12,9,3,5,4,7,12,13,1,3,0,0
1,22,12,11,11,2012,1,1,9,12,5,3,7,4,13,12,3,1,0,0
2,23,39,11,11,2012,2,1,16,6,8,2,8,2,16,7,1,2,0,0
0,39,23,11,11,2012,1,2,6,16,2,8,2,8,7,16,2,1,0,0
0,26,42,11,11,2012,0,1,14,10,9,5,11,4,8,14,1,2,0,0
2,42,26,11,11,2012,1,0,10,14,5,9,4,11,14,8,2,1,0,0
2,1,39,17,11,2012,5,2,13,6,10,4,6,6,13,12,1,2,0,1
0,39,1,17,11,2012,2,5,6,13,4,10,6,6,12,13,2,1,1,0
2,22,43,17,11,2012,3,0,22,9,11,3,10,5,9,11,0,3,0,0
0,43,22,17,11,2012,0,3,9,22,3,11,5,10,11,9,3,0,0,0
2,23,2,17,11,2012,5,0,21,10,8,8,9,4,9,4,0,1,0,0
0,2,23,17,11,2012,0,5,10,21,8,8,4,9,4,9,1,0,0,0
0,26,38,17,11,2012,1,2,27,15,10,9,5,4,7,7,1,3,0,0
2,38,26,17,11,2012,2,1,15,27,9,10,4,5,7,7,3,1,0,0
2,27,24,17,11,2012,1,0,10,12,5,9,0,12,10,7,0,1,0,0
0,24,27,17,11,2012,0,1,12,10,9,5,12,0,7,10,1,0,0,0
0,31,35,17,11,2012,1,3,13,21,7,15,4,13,12,9,1,0,0,0
2,35,31,17,11,2012,3,1,21,13,15,7,13,4,9,12,0,1,0,0
2,32,16,17,11,2012,2,1,12,21,4,11,7,13,11,11,3,2,0,0
0,16,32,17,11,2012,1,2,21,12,11,4,13,7,11,11,2,3,0,0
2,41,12,17,11,2012,2,1,8,19,6,12,0,12,7,13,0,0,0,0
0,12,41,17,11,2012,1,2,19,8,12,6,12,0,13,7,0,0,0,0
0,17,37,18,11,2012,1,3,18,12,13,9,4,4,9,13,1,3,1,0
2,37,17,18,11,2012,3,1,12,18,9,13,4,4,13,9,3,1,0,1
1,42,36,19,11,2012,1,1,16,12,11,6,12,4,8,9,1,0,0,0
1,36,42,19,11,2012,1,1,12,16,6,11,4,12,9,8,0,1,0,0
1,2,1,24,11,2012,0,0,10,13,8,6,7,6,6,9,1,0,0,0
1,1,2,24,11,2012,0,0,13,10,6,8,6,7,9,6,0,1,0,0
1,16,27,24,11,2012,1,1,14,8,9,4,4,2,10,18,0,3,0,0
1,27,16,24,11,2012,1,1,8,14,4,9,2,4,18,10,3,0,0,0
2,24,31,24,11,2012,3,1,15,10,10,6,9,7,6,10,1,1,0,0
0,31,24,24,11,2012,1,3,10,15,6,10,7,9,10,6,1,1,0,0
2,36,17,24,11,2012,1,0,12,8,3,5,7,2,14,11,1,1,0,0
0,17,36,24,11,2012,0,1,8,12,5,3,2,7,11,14,1,1,0,0
0,37,41,24,11,2012,2,4,19,11,12,6,7,2,12,15,2,3,0,0
2,41,37,24,11,2012,4,2,11,19,6,12,2,7,15,12,3,2,0,0
2,43,32,24,11,2012,3,2,19,16,11,10,9,5,15,9,2,0,0,0
0,32,43,24,11,2012,2,3,16,19,10,11,5,9,9,15,0,2,0,0
1,12,23,25,11,2012,0,0,5,11,1,7,6,11,9,16,0,3,0,0
1,23,12,25,11,2012,0,0,11,5,7,1,11,6,16,9,3,0,0,0
2,35,26,25,11,2012,2,0,17,8,10,3,4,3,12,14,2,2,0,0
0,26,35,25,11,2012,0,2,8,17,3,10,3,4,14,12,2,2,0,0
1,38,22,25,11,2012,0,0,17,21,8,14,7,6,6,10,1,0,0,0
1,22,38,25,11,2012,0,0,21,17,14,8,6,7,10,6,0,1,0,0
2,39,42,25,11,2012,3,1,25,10,13,6,4,2,9,10,1,2,0,0
0,42,39,25,11,2012,1,3,10,25,6,13,2,4,10,9,2,1,0,0
2,2,32,27,11,2012,1,0,15,11,7,6,8,3,10,5,1,0,0,0
0,32,2,27,11,2012,0,1,11,15,6,7,3,8,5,10,0,1,0,0
1,37,31,27,11,2012,0,0,13,13,8,9,5,8,10,15,1,3,0,0
1,31,37,27,11,2012,0,0,13,13,9,8,8,5,15,10,3,1,0,0
1,12,17,28,11,2012,0,0,17,8,13,7,10,2,10,11,3,0,0,0
1,17,12,28,11,2012,0,0,8,17,7,13,2,10,11,10,0,3,0,0
1,16,1,28,11,2012,1,1,14,12,10,9,6,6,15,9,2,1,0,0
1,1,16,28,11,2012,1,1,12,14,9,10,6,6,9,15,1,2,0,0
2,24,42,28,11,2012,1,0,23,9,13,3,5,5,7,9,1,1,0,0
0,42,24,28,11,2012,0,1,9,23,3,13,5,5,9,7,1,1,0,0
1,35,27,28,11,2012,1,1,8,9,2,5,3,7,11,7,1,1,0,0
1,27,35,28,11,2012,1,1,9,8,5,2,7,3,7,11,1,1,0,0
2,36,26,28,11,2012,2,1,11,7,5,6,7,2,12,12,2,2,0,0
0,26,36,28,11,2012,1,2,7,11,6,5,2,7,12,12,2,2,0,0
2,38,41,28,11,2012,3,1,13,6,8,2,5,2,10,16,0,4,0,0
0,41,38,28,11,2012,1,3,6,13,2,8,2,5,16,10,4,0,0,0
2,39,22,28,11,2012,2,1,14,14,7,9,1,12,4,14,1,2,0,0
0,22,39,28,11,2012,1,2,14,14,9,7,12,1,14,4,2,1,0,0
0,43,23,28,11,2012,0,2,9,15,4,6,6,6,13,12,1,1,0,0
2,23,43,28,11,2012,2,0,15,9,6,4,6,6,12,13,1,1,0,0
0,1,38,1,12,2012,0,2,10,12,8,10,8,5,11,9,1,0,0,0
2,38,1,1,12,2012,2,0,12,10,10,8,5,8,9,11,0,1,0,0
0,17,39,1,12,2012,0,3,8,10,2,6,2,1,10,8,0,2,0,0
2,39,17,1,12,2012,3,0,10,8,6,2,1,2,8,10,2,0,0,0
2,22,35,1,12,2012,1,0,24,8,11,4,10,4,10,8,2,0,0,0
0,35,22,1,12,2012,0,1,8,24,4,11,4,10,8,10,0,2,0,0
1,23,16,1,12,2012,1,1,9,8,6,5,5,2,16,12,2,1,0,0
1,16,23,1,12,2012,1,1,8,9,5,6,2,5,12,16,1,2,0,0
1,31,2,1,12,2012,1,1,17,7,12,3,11,4,5,6,1,2,0,0
1,2,31,1,12,2012,1,1,7,17,3,12,4,11,6,5,2,1,0,0
0,32,24,1,12,2012,3,4,10,10,7,5,6,1,10,12,1,1,0,0
2,24,32,1,12,2012,4,3,10,10,5,7,1,6,12,10,1,1,0,0
0,41,36,1,12,2012,0,1,14,6,11,4,5,5,8,15,0,3,0,0
2,36,41,1,12,2012,1,0,6,14,4,11,5,5,15,8,3,0,0,0
2,42,12,1,12,2012,3,1,16,16,13,9,14,5,15,6,1,2,0,0
0,12,42,1,12,2012,1,3,16,16,9,13,5,14,6,15,2,1,0,0
2,27,37,2,12,2012,2,1,7,16,5,6,2,6,11,16,0,2,0,0
0,37,27,2,12,2012,1,2,16,7,6,5,6,2,16,11,2,0,0,0
2,26,43,3,12,2012,3,0,16,9,8,4,4,4,12,14,1,3,0,1
0,43,26,3,12,2012,0,3,9,16,4,8,4,4,14,12,3,1,1,0
2,1,41,8,12,2012,2,0,16,7,7,2,7,4,11,12,2,3,0,0
0,41,1,8,12,2012,0,2,7,16,2,7,4,7,12,11,3,2,0,0
1,2,36,8,12,2012,0,0,9,1,5,0,3,2,8,13,0,1,0,1
1,36,2,8,12,2012,0,0,1,9,0,5,2,3,13,8,1,0,1,0
2,35,32,8,12,2012,1,0,18,6,9,2,7,4,11,10,0,0,0,0
0,32,35,8,12,2012,0,1,6,18,2,9,4,7,10,11,0,0,0,0
0,37,12,8,12,2012,1,3,14,11,10,5,11,1,11,14,1,3,0,0
2,12,37,8,12,2012,3,1,11,14,5,10,1,11,14,11,3,1,0,0
0,38,27,8,12,2012,3,4,21,10,10,8,6,2,12,9,2,1,0,0
2,27,38,8,12,2012,4,3,10,21,8,10,2,6,9,12,1,2,0,0
1,43,31,8,12,2012,2,2,14,8,9,4,11,4,7,11,0,1,0,0
1,31,43,8,12,2012,2,2,8,14,4,9,4,11,11,7,1,0,0,0
2,16,39,9,12,2012,2,1,17,8,11,6,4,4,10,9,2,2,0,0
0,39,16,9,12,2012,1,2,8,17,6,11,4,4,9,10,2,2,0,0
0,23,24,9,12,2012,2,3,16,8,11,3,8,2,11,9,4,3,0,0
2,24,23,9,12,2012,3,2,8,16,3,11,2,8,9,11,3,4,0,0
0,42,22,9,12,2012,2,3,9,16,6,8,2,5,12,10,1,2,0,0
2,22,42,9,12,2012,3,2,16,9,8,6,5,2,10,12,2,1,0,0
2,17,26,10,12,2012,2,1,16,20,7,13,5,4,13,11,0,0,0,0
0,26,17,10,12,2012,1,2,20,16,13,7,4,5,11,13,0,0,0,0
2,37,32,11,12,2012,3,0,16,12,11,5,6,8,8,11,2,1,0,0
0,32,37,11,12,2012,0,3,12,16,5,11,8,6,11,8,1,2,0,0
0,22,2,15,12,2012,1,3,26,9,17,6,7,2,4,11,1,2,0,0
2,2,22,15,12,2012,3,1,9,26,6,17,2,7,11,4,2,1,0,0
2,24,37,15,12,2012,3,1,15,13,6,10,9,9,13,10,0,0,0,0
0,37,24,15,12,2012,1,3,13,15,10,6,9,9,10,13,0,0,0,0
0,26,23,15,12,2012,1,3,17,16,8,10,12,7,9,16,3,2,0,0
2,23,26,15,12,2012,3,1,16,17,10,8,7,12,16,9,2,3,0,0
2,27,43,15,12,2012,2,1,16,12,10,6,7,3,7,4,3,1,0,0
0,43,27,15,12,2012,1,2,12,16,6,10,3,7,4,7,1,3,0,0
2,31,17,15,12,2012,2,1,19,6,9,3,3,3,10,14,1,2,0,0
0,17,31,15,12,2012,1,2,6,19,3,9,3,3,14,10,2,1,0,0
1,36,16,15,12,2012,1,1,14,9,8,5,4,8,11,13,1,0,0,0
1,16,36,15,12,2012,1,1,9,14,5,8,8,4,13,11,0,1,0,0
2,39,38,16,12,2012,1,0,24,4,16,0,9,3,12,8,2,3,0,0
0,38,39,16,12,2012,0,1,4,24,0,16,3,9,8,12,3,2,0,0
1,41,42,16,12,2012,0,0,19,10,10,2,8,2,12,9,3,3,0,0
1,42,41,16,12,2012,0,0,10,19,2,10,2,8,9,12,3,3,0,0
0,32,1,17,12,2012,2,5,7,25,5,17,3,7,8,4,1,1,0,0
2,1,32,17,12,2012,5,2,25,7,17,5,7,3,4,8,1,1,0,0
2,22,17,22,12,2012,4,0,22,7,12,6,8,2,13,6,1,2,0,0
0,17,22,22,12,2012,0,4,7,22,6,12,2,8,6,13,2,1,0,0
2,23,32,22,12,2012,1,0,17,6,10,1,12,3,11,15,2,3,0,0
0,32,23,22,12,2012,0,1,6,17,1,10,3,12,15,11,3,2,0,0
2,26,31,22,12,2012,1,0,18,5,8,4,10,3,9,16,3,2,0,0
0,31,26,22,12,2012,0,1,5,18,4,8,3,10,16,9,2,3,0,0
0,35,37,22,12,2012,0,1,13,10,7,6,8,5,11,15,0,3,0,0
2,37,35,22,12,2012,1,0,10,13,6,7,5,8,15,11,3,0,0,0
1,39,36,22,12,2012,0,0,21,4,14,2,11,4,8,11,2,5,0,0
1,36,39,22,12,2012,0,0,4,21,2,14,4,11,11,8,5,2,0,0
2,41,27,22,12,2012,2,1,12,10,8,4,6,5,14,9,1,1,0,0
0,27,41,22,12,2012,1,2,10,12,4,8,5,6,9,14,1,1,0,0
0,42,16,22,12,2012,1,2,6,15,5,8,3,5,12,8,1,0,1,1
2,16,42,22,12,2012,2,1,15,6,8,5,5,3,8,12,0,1,1,1
0,43,1,22,12,2012,0,1,13,10,5,8,4,4,14,8,1,1,0,0
2,1,43,22,12,2012,1,0,10,13,8,5,4,4,8,14,1,1,0,0
2,12,2,23,12,2012,8,0,24,7,18,4,8,4,6,11,0,0,0,0
0,2,12,23,12,2012,0,8,7,24,4,18,4,8,11,6,0,0,0,0
1,38,24,23,12,2012,1,1,14,19,10,16,3,6,11,16,2,4,0,0
1,24,38,23,12,2012,1,1,19,14,16,10,6,3,16,11,4,2,0,0
0,2,39,26,12,2012,0,4,4,20,1,16,2,16,11,7,1,0,0,0
2,39,2,26,12,2012,4,0,20,4,16,1,16,2,7,11,0,1,0,0
2,16,43,26,12,2012,2,1,17,10,9,6,11,2,10,11,1,3,0,0
0,43,16,26,12,2012,1,2,10,17,6,9,2,11,11,10,3,1,0,0
1,17,35,26,12,2012,1,1,10,7,2,3,3,5,14,12,3,0,0,0
1,35,17,26,12,2012,1,1,7,10,3,2,5,3,12,14,0,3,0,0
2,24,26,26,12,2012,4,3,16,16,10,11,2,2,12,16,3,3,0,0
0,26,24,26,12,2012,3,4,16,16,11,10,2,2,16,12,3,3,0,0
0,27,12,26,12,2012,0,1,8,20,4,11,5,7,7,7,1,1,0,0
2,12,27,26,12,2012,1,0,20,8,11,4,7,5,7,7,1,1,0,0
0,31,41,26,12,2012,1,2,18,12,8,6,14,9,9,10,1,0,0,0
2,41,31,26,12,2012,2,1,12,18,6,8,9,14,10,9,0,1,0,0
1,32,38,26,12,2012,0,0,3,10,2,4,6,4,14,17,2,1,0,0
1,38,32,26,12,2012,0,0,10,3,4,2,4,6,17,14,1,2,0,0
2,36,22,26,12,2012,3,1,7,12,6,6,6,8,11,5,3,1,0,0
0,22,36,26,12,2012,1,3,12,7,6,6,8,6,5,11,1,3,0,0
2,37,23,26,12,2012,1,0,12,19,6,12,3,7,14,16,1,3,0,0
0,23,37,26,12,2012,0,1,19,12,12,6,7,3,16,14,3,1,0,0
2,1,26,29,12,2012,7,3,16,10,12,8,5,6,8,10,0,1,0,0
0,26,1,29,12,2012,3,7,10,16,8,12,6,5,10,8,1,0,0,0
0,2,43,29,12,2012,0,3,11,9,4,6,4,3,16,8,3,2,0,0
2,43,2,29,12,2012,3,0,9,11,6,4,3,4,8,16,2,3,0,0
0,17,38,29,12,2012,1,2,22,10,13,9,9,8,14,12,2,1,0,0
2,38,17,29,12,2012,2,1,10,22,9,13,8,9,12,14,1,2,0,0
2,24,41,29,12,2012,2,0,17,13,14,9,9,6,9,7,1,0,0,0
0,41,24,29,12,2012,0,2,13,17,9,14,6,9,7,9,0,1,0,0
0,27,23,29,12,2012,3,4,13,13,8,9,4,9,8,10,3,1,0,1
2,23,27,29,12,2012,4,3,13,13,9,8,9,4,10,8,1,3,1,0
2,32,42,29,12,2012,1,0,3,11,2,3,2,2,17,10,3,4,0,0
0,42,32,29,12,2012,0,1,11,3,3,2,2,2,10,17,4,3,0,0
1,36,35,29,12,2012,3,3,10,8,8,7,7,4,6,9,1,2,1,0
1,35,36,29,12,2012,3,3,8,10,7,8,4,7,9,6,2,1,0,1
0,37,39,29,12,2012,1,2,9,18,6,14,3,8,9,15,1,3,0,0
2,39,37,29,12,2012,2,1,18,9,14,6,8,3,15,9,3,1,0,0
0,16,12,30,12,2012,1,2,12,15,6,10,7,7,14,12,2,3,0,0
2,12,16,30,12,2012,2,1,15,12,10,6,7,7,12,14,3,2,0,0
0,31,22,30,12,2012,0,3,14,16,7,11,1,9,10,8,2,1,0,0
2,22,31,30,12,2012,3,0,16,14,11,7,9,1,8,10,1,2,0,0
2,23,36,1,1,2013,3,0,17,4,9,3,7,2,6,9,2,2,0,0
0,36,23,1,1,2013,0,3,4,17,3,9,2,7,9,6,2,2,0,0
1,35,1,1,1,2013,1,1,9,6,6,4,3,3,9,6,2,0,0,0
1,1,35,1,1,2013,1,1,6,9,4,6,3,3,6,9,0,2,0,0
1,38,2,1,1,2013,2,2,23,8,13,6,3,2,7,15,0,4,0,0
1,2,38,1,1,2013,2,2,8,23,6,13,2,3,15,7,4,0,0,0
2,39,32,1,1,2013,3,1,30,7,20,4,12,3,9,9,0,0,0,0
0,32,39,1,1,2013,1,3,7,30,4,20,3,12,9,9,0,0,0,0
0,41,17,1,1,2013,1,2,17,10,10,5,10,5,14,6,0,0,0,0
2,17,41,1,1,2013,2,1,10,17,5,10,5,10,6,14,0,0,0,0
2,42,27,1,1,2013,2,1,14,9,8,3,11,3,14,7,0,0,0,0
0,27,42,1,1,2013,1,2,9,14,3,8,3,11,7,14,0,0,0,0
0,43,24,1,1,2013,0,4,7,14,3,9,1,6,13,5,1,1,0,0
2,24,43,1,1,2013,4,0,14,7,9,3,6,1,5,13,1,1,0,0
0,12,31,2,1,2013,0,1,23,8,11,5,14,2,12,8,1,1,0,0
2,31,12,2,1,2013,1,0,8,23,5,11,2,14,8,12,1,1,0,0
2,22,37,2,1,2013,3,0,27,6,16,5,9,5,8,5,0,1,0,0
0,37,22,2,1,2013,0,3,6,27,5,16,5,9,5,8,1,0,0,0
0,26,16,2,1,2013,1,2,14,7,11,6,4,6,21,7,3,2,0,0
2,16,26,2,1,2013,2,1,7,14,6,11,6,4,7,21,2,3,0,0
0,2,35,12,1,2013,0,1,16,11,10,4,9,5,9,6,1,1,0,0
2,35,2,12,1,2013,1,0,11,16,4,10,5,9,6,9,1,1,0,0
1,16,38,12,1,2013,0,0,16,4,8,2,7,1,13,9,1,4,0,0
1,38,16,12,1,2013,0,0,4,16,2,8,1,7,9,13,4,1,0,0
1,17,43,12,1,2013,1,1,14,15,5,6,6,8,8,15,0,1,0,0
1,43,17,12,1,2013,1,1,15,14,6,5,8,6,15,8,1,0,0,0
1,27,26,12,1,2013,0,0,12,9,3,4,5,4,5,6,0,1,0,0
1,26,27,12,1,2013,0,0,9,12,4,3,4,5,6,5,1,0,0,0
1,31,39,12,1,2013,0,0,4,16,1,8,2,6,10,7,1,1,0,0
1,39,31,12,1,2013,0,0,16,4,8,1,6,2,7,10,1,1,0,0
2,32,41,12,1,2013,3,2,7,11,7,6,8,4,6,13,1,1,0,0
0,41,32,12,1,2013,2,3,11,7,6,7,4,8,13,6,1,1,0,0
0,36,12,12,1,2013,0,4,11,11,5,9,6,7,13,9,1,0,0,0
2,12,36,12,1,2013,4,0,11,11,9,5,7,6,9,13,0,1,0,0
2,37,42,12,1,2013,3,0,18,9,14,4,4,6,10,13,0,3,0,0
0,42,37,12,1,2013,0,3,9,18,4,14,6,4,13,10,3,0,0,0
0,1,23,13,01,2013,0,2,9,16,4,9,2,7,11,18,2,4,1,1
2,23,1,13,01,2013,2,0,16,9,9,4,7,2,18,11,4,2,1,1
2,24,22,13,01,2013,2,1,15,12,10,5,3,1,14,16,1,4,0,0
0,22,24,13,01,2013,1,2,12,15,5,10,1,3,16,14,4,1,0,0
1,12,35,16,01,2013,2,2,19,7,10,3,4,3,10,11,1,0,0,0
1,35,12,16,01,2013,2,2,7,19,3,10,3,4,11,10,0,1,0,0
2,22,27,19,01,2013,5,0,17,5,10,3,10,4,10,8,1,1,0,0
0,27,22,19,01,2013,0,5,5,17,3,10,4,10,8,10,1,1,0,0
2,23,17,19,01,2013,2,0,20,3,11,0,1,2,12,6,1,2,0,0
0,17,23,19,01,2013,0,2,3,20,0,11,2,1,6,12,2,1,0,0
0,26,32,19,01,2013,1,2,15,6,10,2,6,2,9,10,2,3,0,0
2,32,26,19,01,2013,2,1,6,15,2,10,2,6,10,9,3,2,0,0
2,38,36,19,01,2013,3,1,12,7,6,2,7,6,11,9,0,0,0,0
0,36,38,19,01,2013,1,3,7,12,2,6,6,7,9,11,0,0,0,0
1,41,2,19,01,2013,2,2,25,11,9,7,8,8,8,10,3,3,0,0
1,2,41,19,01,2013,2,2,11,25,7,9,8,8,10,8,3,3,0,0
1,42,31,19,01,2013,1,1,22,9,13,6,12,2,6,11,1,0,0,0
1,31,42,19,01,2013,1,1,9,22,6,13,2,12,11,6,0,1,0,0
0,43,37,19,01,2013,2,3,20,10,11,5,9,0,10,16,3,2,0,0
2,37,43,19,01,2013,3,2,10,20,5,11,0,9,16,10,2,3,0,0
2,12,1,20,01,2013,2,1,13,12,8,8,3,9,10,11,2,1,0,0
0,1,12,20,01,2013,1,2,12,13,8,8,9,3,11,10,1,2,0,0
1,39,24,20,01,2013,1,1,23,6,18,4,9,4,7,14,1,4,0,0
1,24,39,20,01,2013,1,1,6,23,4,18,4,9,14,7,4,1,0,0
1,35,16,21,01,2013,0,0,14,10,11,7,10,6,14,11,2,1,0,0
1,16,35,21,01,2013,0,0,10,14,7,11,6,10,11,14,1,2,0,0
2,1,42,23,01,2013,5,1,23,7,17,5,13,5,9,10,0,1,0,0
0,42,1,23,01,2013,1,5,7,23,5,17,5,13,10,9,1,0,0,0
0,2,26,29,01,2013,1,2,10,10,4,7,3,4,16,9,5,2,0,0
2,26,2,29,01,2013,2,1,10,10,7,4,4,3,9,16,2,5,0,0
1,31,23,29,01,2013,0,0,5,15,3,7,2,10,9,9,2,2,0,0
1,23,31,29,01,2013,0,0,15,5,7,3,10,2,9,9,2,2,0,0
1,36,43,29,01,2013,2,2,9,11,4,6,0,1,12,10,1,1,0,0
1,43,36,29,01,2013,2,2,11,9,6,4,1,0,10,12,1,1,0,0
1,37,38,29,01,2013,0,0,4,18,2,8,3,4,11,11,1,2,0,0
1,38,37,29,01,2013,0,0,18,4,8,2,4,3,11,11,2,1,0,0
1,1,22,30,01,2013,2,2,14,10,6,5,8,6,9,11,3,1,0,0
1,22,1,30,01,2013,2,2,10,14,5,6,6,8,11,9,1,3,0,0
2,16,41,30,01,2013,2,1,11,7,4,4,5,2,9,14,0,2,0,0
0,41,16,30,01,2013,1,2,7,11,4,4,2,5,14,9,2,0,0,0
2,17,42,30,01,2013,3,1,13,8,6,4,2,8,8,9,2,0,0,0
0,42,17,30,01,2013,1,3,8,13,4,6,8,2,9,8,0,2,0,0
2,24,35,30,01,2013,2,1,11,21,7,10,4,8,10,10,2,1,0,0
0,35,24,30,01,2013,1,2,21,11,10,7,8,4,10,10,1,2,0,0
1,27,39,30,01,2013,1,1,8,12,4,7,3,6,13,14,4,1,0,0
1,39,27,30,01,2013,1,1,12,8,7,4,6,3,14,13,1,4,0,0
1,32,12,30,01,2013,2,2,5,14,2,5,0,6,8,20,1,2,0,0
1,12,32,30,01,2013,2,2,14,5,5,2,6,0,20,8,2,1,0,0
2,1,36,2,2,2013,1,0,15,6,9,2,11,1,3,13,0,3,0,0
0,36,1,2,2,2013,0,1,6,15,2,9,1,11,13,3,3,0,0,0
1,16,2,2,2,2013,3,3,22,8,13,4,15,2,6,23,1,4,0,0
1,2,16,2,2,2013,3,3,8,22,4,13,2,15,23,6,4,1,0,0
0,17,24,2,2,2013,0,1,15,13,8,8,5,8,8,15,1,1,0,0
2,24,17,2,2,2013,1,0,13,15,8,8,8,5,15,8,1,1,0,0
2,26,12,2,2,2013,3,2,19,12,13,6,5,4,11,5,2,3,0,0
0,12,26,2,2,2013,2,3,12,19,6,13,4,5,5,11,3,2,0,0
1,31,27,2,2,2013,0,0,15,14,7,9,10,8,6,20,2,5,0,0
1,27,31,2,2,2013,0,0,14,15,9,7,8,10,20,6,5,2,0,0
2,32,37,2,2,2013,2,1,9,10,5,6,6,8,12,15,1,3,0,0
0,37,32,2,2,2013,1,2,10,9,6,5,8,6,15,12,3,1,0,0
2,42,38,2,2,2013,1,0,18,11,9,7,5,3,7,9,1,1,0,0
0,38,42,2,2,2013,0,1,11,18,7,9,3,5,9,7,1,1,0,0
1,43,35,2,2,2013,2,2,5,15,3,7,8,5,6,16,0,2,0,0
1,35,43,2,2,2013,2,2,15,5,7,3,5,8,16,6,2,0,0,0
1,23,22,3,2,2013,2,2,9,21,5,12,9,10,14,7,2,4,0,0
1,22,23,3,2,2013,2,2,21,9,12,5,10,9,7,14,4,2,0,0
0,41,39,3,2,2013,0,1,4,21,3,13,2,17,9,9,1,0,1,0
2,39,41,3,2,2013,1,0,21,4,13,3,17,2,9,9,0,1,0,1
2,12,43,9,2,2013,4,1,25,13,17,10,10,6,9,13,1,2,0,0
0,43,12,9,2,2013,1,4,13,25,10,17,6,10,13,9,2,1,0,0
1,27,17,9,2,2013,0,0,15,7,8,5,3,4,10,16,2,2,0,0
1,17,27,9,2,2013,0,0,7,15,5,8,4,3,16,10,2,2,0,0
2,35,23,9,2,2013,3,1,13,7,7,4,6,6,9,13,1,2,0,0
0,23,35,9,2,2013,1,3,7,13,4,7,6,6,13,9,2,1,0,0
2,36,32,9,2,2013,2,1,13,5,10,4,11,3,7,4,2,0,0,0
0,32,36,9,2,2013,1,2,5,13,4,10,3,11,4,7,0,2,0,0
0,37,1,9,2,2013,0,1,12,18,7,9,11,2,6,13,3,2,0,1
2,1,37,9,2,2013,1,0,18,12,9,7,2,11,13,6,2,3,1,0
2,38,31,9,2,2013,4,1,13,14,12,8,5,2,10,9,1,3,0,0
